@relation sea

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
@attribute cl {0,1}

@data
7.944759,6.996196,8.311599,1
8.993559,5.159040,2.732426,0
8.646954,8.856690,1.360958,1
4.423140,4.013779,6.714589,1
1.021128,7.317183,2.629006,1
0.287191,4.783254,6.554691,1
5.978101,9.536775,6.925782,1
6.945572,1.815857,6.488770,0
8.812053,4.800368,0.937467,0
9.959409,3.669893,3.856083,0
2.526583,5.217041,7.626923,1
9.230819,4.341511,0.225221,1
1.658695,2.854227,3.793937,0
7.637481,0.348628,0.311402,0
9.885403,7.237183,5.237062,1
9.053040,1.725832,1.721305,0
6.526201,2.658772,5.670705,0
6.328665,9.526788,5.091972,1
4.743828,2.718895,5.804972,0
7.060406,6.030192,4.226594,1
8.884419,8.020532,0.664986,0
8.369160,0.976388,0.137482,0
8.213571,5.374544,5.085536,1
7.100376,6.806841,5.131703,1
9.465613,0.802408,0.112186,0
0.329196,5.204159,4.649528,1
7.923053,0.454499,9.047671,1
6.484692,3.274266,3.702560,0
1.294797,4.367546,1.891011,0
5.343934,2.028493,7.918518,1
7.403037,3.004055,0.824115,0
9.810896,5.955819,8.129990,1
6.758227,8.242175,5.070788,1
3.446334,9.720316,2.160447,1
0.174815,1.208119,6.352847,0
4.482385,0.055407,2.028618,0
4.422952,3.919629,5.441138,1
5.948122,3.359656,3.324390,0
6.363711,4.148505,7.854571,1
0.104324,5.984560,5.451117,1
4.226736,0.521905,3.949975,0
0.242221,6.110422,9.042458,0
7.318541,5.395304,7.076543,1
5.450711,9.105162,7.578107,1
3.024791,3.019246,9.640549,1
6.378902,2.964939,2.324071,0
7.113444,0.178642,8.917220,1
6.163203,4.368337,4.080320,1
4.890242,8.030294,8.063009,1
4.140717,7.105466,5.549500,1
2.500771,2.626044,3.260184,0
1.731205,0.838291,7.825145,0
3.857537,7.465694,3.728908,0
0.430633,6.052979,2.979052,1
6.231621,1.896271,4.761846,0
6.264608,8.842166,2.784763,1
6.872461,0.847771,6.287313,0
7.953238,1.836813,2.472436,1
4.462857,5.732620,8.405490,1
6.570911,6.230635,0.950057,1
3.696329,4.678965,0.664886,0
0.731944,3.643938,1.671039,0
5.540209,6.432886,9.358389,1
5.275052,2.143152,2.959667,0
2.990923,9.246981,3.160691,0
1.083794,5.633127,1.398169,0
1.365747,9.803659,1.740713,1
6.034295,2.690770,8.365106,1
7.369735,9.029991,3.857586,1
2.673929,5.528625,5.065244,1
1.961511,4.423634,0.018955,0
6.566785,2.978622,9.384076,1
2.225603,2.544767,0.501869,0
8.177894,1.900038,8.856048,1
1.703698,0.596761,7.480299,0
3.287530,5.845404,7.468616,0
4.875395,1.326202,8.758945,1
6.854828,3.824189,5.763463,1
8.247823,5.782418,6.052902,1
8.761041,5.436977,4.372316,0
7.981744,4.874185,4.296041,1
6.774223,3.152089,5.703279,0
3.748849,3.183578,6.215914,1
9.028982,3.684530,7.693645,1
5.010733,6.452590,1.453702,0
0.276779,7.217165,0.681900,0
2.999583,6.734801,3.339209,1
2.171779,7.711525,2.747268,0
2.585710,7.043308,6.313161,1
0.195397,2.016441,7.837854,1
5.200019,4.053768,0.980626,0
7.738298,8.674271,8.133378,1
5.126861,9.587080,4.614593,1
6.804245,5.296492,3.928241,1
2.031293,7.267450,1.564453,0
4.978975,4.311720,4.356595,0
1.355029,0.669757,6.924617,0
2.686197,4.762471,5.494671,1
8.816239,6.475297,2.115217,0
5.149568,0.248595,9.303569,0
9.835675,3.918161,5.680068,1
9.214654,9.608310,6.443750,1
6.875760,8.008203,5.449019,1
2.319923,9.805614,9.419420,1
0.475371,6.344038,5.225377,1
1.106509,0.720048,1.047784,0
7.195345,3.163001,6.477285,1
3.411596,5.780855,2.621341,0
9.699016,8.301410,9.887193,1
7.909719,6.330942,0.159616,0
4.339145,5.608635,6.640215,1
5.414249,6.059636,0.334019,0
2.403673,5.559396,9.051189,1
6.279444,0.098973,3.432930,0
3.261974,9.910215,5.819702,1
5.691070,8.441043,9.920842,1
6.742453,9.808034,4.303755,1
6.138977,4.463372,9.437652,0
0.072007,6.077867,7.137188,1
2.137502,7.471207,1.375877,0
3.030603,0.427066,8.051357,0
0.526040,1.484287,2.784836,0
1.394502,8.604537,0.461584,1
7.045580,0.382426,2.475657,0
0.190461,6.779413,8.440205,1
1.242785,7.877856,6.807558,1
3.955723,3.944746,6.801048,1
1.415954,8.176926,0.634401,0
8.603992,8.685759,3.756603,1
0.170045,6.541438,2.918045,1
5.145976,3.379630,8.650119,1
3.762056,1.125777,5.979588,0
7.905190,4.419793,0.281954,0
2.297649,7.089512,0.462766,0
1.034258,7.263814,2.346598,1
5.440740,2.980999,6.896768,1
1.666757,0.653371,3.174762,0
7.194809,6.092808,3.401350,1
9.472438,2.051469,4.532340,0
3.177246,0.511928,7.187011,0
4.931721,7.468965,0.230410,0
4.558476,0.693176,3.482742,0
7.956989,5.829340,8.042947,1
8.810339,4.939715,7.442460,0
5.593086,0.617222,2.313899,0
6.710030,5.715249,5.128679,1
7.766718,9.661019,9.416962,0
0.172947,6.603972,2.026399,0
4.072937,2.256809,2.334038,0
2.949985,5.816781,4.224149,0
1.646121,2.267096,4.304703,1
7.206810,1.747163,0.933556,0
2.364385,3.247455,5.587790,0
8.962704,0.716470,5.256884,0
0.377489,4.673845,7.673386,0
1.277817,9.699785,5.655104,1
1.956594,7.989142,3.982168,1
3.805923,8.206316,5.813553,1
0.473412,0.118257,5.908504,0
1.865420,6.842060,0.480118,0
0.089515,6.067909,3.304221,1
6.784379,8.561104,5.781641,1
3.234949,3.455026,7.712303,1
3.154811,3.367407,9.863521,1
1.356550,3.845688,0.017985,0
2.052005,5.831538,0.614516,0
5.949795,6.523020,0.205639,0
3.365080,0.685757,2.045020,0
6.753666,5.349240,2.506814,0
3.910344,8.288455,0.699912,0
1.743482,8.412215,1.658060,1
1.779622,1.521581,0.009699,0
5.367269,0.027683,8.298644,0
5.859221,8.913160,9.944690,1
5.436180,0.150328,9.624230,1
0.836085,1.669250,2.255856,0
7.018491,4.762670,1.127795,1
3.051125,1.827707,8.074129,1
0.239922,9.732189,9.692900,1
1.253769,9.702599,5.155716,1
9.730282,3.454360,4.040312,0
2.367521,3.985002,7.398520,1
4.135330,7.022751,6.604961,1
8.692001,8.860817,2.561166,1
3.623487,3.688962,6.639327,1
5.516669,4.713456,1.469219,0
4.445645,1.162119,7.776135,0
0.864718,2.931852,2.320452,1
6.386212,6.360764,6.184504,1
0.345765,3.583024,6.557434,1
0.605775,3.162395,9.452511,1
2.023212,2.013676,5.008268,0
5.702638,1.647595,2.321310,0
6.361051,3.790529,6.975897,0
4.952648,4.752033,6.506110,1
7.683885,8.826563,6.412366,1
5.187326,2.596869,2.823831,0
6.179893,9.381265,0.014187,1
2.543660,9.466698,6.083443,1
1.480374,1.091711,0.213571,0
2.739306,2.534881,8.402318,1
6.325410,5.378215,9.907053,1
0.130248,6.413163,7.095424,1
5.239726,3.507790,1.884230,1
6.104660,4.708061,5.960144,1
4.089325,5.974331,9.070220,1
5.441029,5.153663,1.199858,0
6.245374,1.413428,4.104415,0
3.948309,2.506733,8.085038,0
7.884949,7.992092,1.551778,1
4.405255,8.647202,5.829330,1
2.154992,7.713561,0.072033,0
2.421621,6.032177,0.544204,0
2.006509,9.614424,3.143932,1
4.768086,4.343790,4.368941,0
5.757218,8.473356,9.998141,1
0.980090,8.083179,9.979247,1
6.075272,1.531024,6.880236,1
0.178226,2.709566,0.125507,0
0.423127,0.197541,0.592870,0
6.229718,1.137074,9.355695,1
0.751498,2.499627,5.683765,0
6.843417,0.052707,6.533045,0
8.526063,6.531187,2.306163,0
4.614367,2.285409,8.371192,0
3.816434,5.251428,1.170165,0
7.960995,1.295672,6.327879,0
1.493213,6.920749,1.228869,0
8.057823,0.584563,5.959158,0
3.084190,1.642923,4.328906,0
1.695629,0.861951,2.528242,1
7.393138,4.834404,9.727845,1
7.119814,8.099037,2.697144,0
3.350466,3.867309,4.930908,0
5.162982,1.258787,9.695581,1
8.179537,0.924450,4.379125,0
1.509014,0.338283,5.046681,0
1.981206,9.375587,4.520811,1
0.237538,7.049052,3.898528,1
1.883457,3.626374,9.638182,1
1.725411,2.335325,9.939519,1
6.202634,4.870427,6.387337,1
6.129214,6.082919,8.021811,1
7.007369,2.400935,0.546111,0
2.739218,5.592792,3.109587,0
4.968378,7.630397,8.397260,1
4.679450,2.295788,2.836592,0
5.922162,2.474774,5.566178,0
4.810099,5.505697,2.723450,0
0.376124,9.110787,2.378349,1
5.193707,0.400159,0.814089,0
2.801094,1.360199,0.717459,0
6.952991,3.827045,0.260737,0
1.457443,8.657997,7.127285,1
0.953786,9.963878,2.699799,1
2.438651,8.265977,4.523521,1
3.771673,7.246972,8.261483,1
6.357759,0.639832,0.653135,0
1.039991,1.467224,3.752541,0
2.827423,4.470000,9.381397,1
8.297046,9.642135,1.701782,1
8.300133,8.829067,5.891381,1
8.792945,8.591180,6.129866,1
6.857157,0.653387,8.480345,0
7.900359,6.741828,4.776627,1
7.381660,5.429762,5.809583,1
6.896986,9.562124,2.262735,1
4.032125,1.644132,9.504822,1
1.286267,1.206604,2.083658,0
0.035672,7.975039,8.840318,1
6.566219,4.970184,0.060212,0
5.623571,8.540557,4.052206,1
5.282385,8.828833,7.782047,1
4.258595,3.591630,1.085694,0
3.153755,3.348429,0.879990,0
4.992562,0.384812,9.515049,1
1.591416,1.598707,5.865229,0
9.573746,4.705547,0.455704,0
9.675732,0.515916,9.563340,1
9.056473,3.615546,8.823232,1
2.444379,6.605279,7.002902,1
0.196909,8.088596,7.858554,1
1.437026,8.738544,0.536543,1
9.123356,0.051592,2.708417,1
1.650299,8.573646,2.341860,1
3.279193,2.797564,7.364009,1
3.313480,6.927349,8.254228,1
0.542895,7.077459,6.708810,1
3.682738,3.711712,9.690247,1
1.800308,7.548801,7.230312,1
6.287345,7.766855,9.666922,1
7.818447,2.375339,6.125473,0
0.948985,8.467332,0.692790,1
1.264896,8.056799,7.183103,1
4.984148,5.437330,6.948328,1
2.514789,3.657137,8.514315,1
7.368849,8.204561,0.077175,0
5.753363,7.307487,2.406492,1
5.074342,2.073413,7.451408,1
4.448752,3.576881,2.361535,0
2.044213,3.054324,9.625915,1
1.111123,6.809017,7.887484,1
2.246346,4.835811,1.622312,0
8.492949,0.136627,0.958663,0
8.341188,1.035838,5.030955,0
8.343326,7.437447,6.135259,1
9.510860,3.586668,6.310457,1
7.163548,8.671991,9.357348,1
1.726316,8.983263,2.516870,1
5.792280,0.404354,8.932709,1
5.240165,0.555021,2.799762,0
0.691647,3.758425,9.594911,1
4.794263,4.625866,3.127387,0
2.063313,9.262646,6.555256,1
2.849313,2.865713,5.533786,1
1.537705,4.891135,9.220623,1
3.874397,1.737493,6.101459,0
2.141847,5.034167,7.705303,1
5.589188,0.505065,1.115124,0
4.263489,0.710035,5.313671,0
5.335901,8.441058,2.195341,1
7.703704,8.750597,8.973389,0
1.616311,4.507174,0.565879,0
9.398309,9.786503,6.418036,1
1.523996,2.519495,2.939383,0
7.553662,0.644686,1.047853,0
1.149751,2.162978,9.423685,1
2.873013,4.737357,4.470992,1
3.178415,6.666333,5.608129,0
5.416930,4.581518,1.435136,0
9.088693,2.001016,0.187256,0
1.787518,6.605292,1.759708,0
9.124787,4.699091,6.977356,1
5.343778,8.025209,9.821299,1
0.188187,9.244985,1.906768,1
3.982341,6.377760,1.270114,0
3.044093,6.878244,8.042874,1
1.459762,9.478011,5.494264,0
1.479026,5.681520,9.035456,1
2.286813,0.795164,6.578058,0
5.494256,3.555414,8.090049,0
1.580624,7.911348,7.331561,1
7.156332,9.238329,4.830011,1
5.616089,6.100126,8.299428,1
2.978369,6.342303,7.121206,1
5.820313,2.615470,4.986585,0
8.296990,4.022041,0.565885,1
4.817205,7.143943,1.995404,0
0.699357,0.085452,1.149493,0
7.996800,8.481054,4.048792,1
7.719384,8.878803,6.291805,1
4.978929,4.591234,1.995655,0
0.933536,9.116861,2.395430,1
1.732331,7.382015,4.053190,0
1.404055,4.619074,0.613125,0
1.763018,2.608529,6.532721,1
2.693981,7.682214,4.742356,0
6.163269,8.791149,5.843914,1
7.669952,2.135719,7.218125,1
6.726953,9.213780,0.606180,1
8.330642,3.001610,4.414339,1
0.383624,8.467529,0.092294,0
3.086603,0.705419,8.008941,0
3.313947,4.541661,7.311996,1
2.223875,2.054352,6.698710,0
0.845501,2.542624,2.269795,0
4.678343,9.487920,1.164335,1
8.701700,1.770515,9.065785,1
4.772125,3.480125,7.095314,1
1.947654,7.187608,6.943429,1
7.893027,4.952370,9.883878,1
9.494030,7.195874,7.214902,1
9.250226,3.913612,0.105048,1
6.456236,2.374844,8.611179,1
1.862764,9.775515,2.539876,0
1.546029,1.605661,7.596806,1
5.085786,4.692120,1.473904,0
1.879728,8.417333,2.067697,1
3.369702,1.951574,0.979729,0
9.147448,8.194632,4.581638,1
2.108244,4.686686,8.493401,1
7.061530,7.104580,9.699059,1
6.880095,2.238935,9.488758,1
3.844597,7.085564,4.744278,1
1.777684,6.218182,5.963822,1
4.635514,8.031519,3.430167,1
9.983093,4.409895,0.868949,0
2.604527,5.450587,7.528214,1
0.137273,6.021615,3.277251,1
3.126195,2.976310,6.123096,0
5.215246,5.611855,8.432413,1
2.697419,3.176691,7.990225,1
9.394873,3.954047,8.132515,1
1.985566,1.562682,2.035604,0
5.972577,2.904553,1.099200,0
8.355140,8.627415,3.289875,1
4.649029,6.567125,5.691215,1
9.543435,1.814312,7.781513,1
7.426167,6.213926,3.818524,0
9.390617,1.808749,4.598688,0
5.762797,2.731203,2.815877,0
4.293884,4.851481,9.717022,0
7.756033,0.816222,8.843566,1
9.443637,2.133440,4.603585,0
8.700565,0.294800,1.867890,0
2.109112,9.649404,3.002682,1
5.863329,6.821206,9.658863,1
8.629955,4.257551,4.039436,0
6.988754,6.855313,2.141115,0
1.706794,1.858138,1.549100,0
2.674360,0.392666,5.574000,0
2.526106,0.177585,6.210663,0
0.472385,8.078553,9.470673,1
7.727957,2.473355,2.116775,0
9.294561,1.775638,8.845232,1
6.033189,2.884668,2.317269,0
9.739982,4.458385,4.304581,0
6.316522,5.853681,0.909603,0
6.246347,6.483603,1.108879,0
6.661188,7.319542,9.999125,1
5.398096,9.469797,9.715070,1
1.943152,1.831845,6.717339,0
3.607483,5.562571,9.162230,1
8.447239,1.479499,2.662616,0
5.937884,6.967197,9.633995,1
2.820878,0.543598,1.245288,0
7.027200,2.354167,7.839678,1
9.673710,7.838803,0.821961,0
7.308600,0.537030,8.197859,0
2.368875,4.915197,0.489466,0
0.477768,9.651696,5.617032,1
1.131196,8.279647,7.112227,1
5.246844,6.746222,9.323485,1
7.289820,0.568773,7.134948,0
2.922940,4.974626,8.005408,1
2.813429,8.827369,7.668456,0
9.364399,5.866314,9.373781,1
0.781512,9.863247,7.709633,1
9.514944,3.326665,0.184287,1
1.606312,7.296515,7.715219,1
4.042737,7.038704,4.920878,1
7.607477,2.055826,5.649578,1
7.030452,3.654986,3.127067,0
2.482355,0.795523,9.965911,1
6.661837,9.339692,3.580028,1
9.202940,1.289662,8.702629,1
4.616326,8.886916,9.364022,1
6.183431,7.079241,3.075794,0
4.117946,7.996673,1.558725,1
0.052499,7.208302,2.255841,1
0.863288,5.382908,6.926833,1
6.178431,6.892744,5.192397,1
6.232436,8.772425,0.283616,1
0.062087,8.986244,4.153258,1
7.873161,3.517281,0.901051,0
0.596522,3.976845,4.282759,0
1.973518,5.841484,6.439891,1
3.049786,8.695731,9.108968,1
4.078640,6.035800,7.258718,0
2.928544,2.451114,3.097337,0
1.223539,3.380953,4.596355,0
2.367198,8.749613,5.964039,0
2.266894,6.865090,4.296950,1
0.841936,8.579709,7.577885,1
4.421193,4.017776,4.841470,0
2.713507,3.950438,1.384053,0
9.986238,8.642771,7.049216,1
1.093885,0.146553,2.075762,0
3.527506,6.672117,3.603050,1
5.421730,9.567089,6.135062,1
6.432179,0.432012,0.552040,0
9.011721,8.129925,0.089568,0
2.147700,4.931038,0.903892,0
8.881476,2.287945,1.653354,0
0.930716,8.702570,1.782497,1
8.849123,3.858258,4.342024,0
0.530375,7.945075,8.271334,1
7.512164,4.406395,3.640729,0
4.838407,4.192770,1.218459,0
2.322694,1.308027,7.283041,0
6.239065,8.186933,9.331602,1
0.474877,0.984956,3.988256,0
9.687527,5.770752,3.430194,1
9.629011,7.772218,0.913279,1
5.717293,9.184612,6.111491,1
3.591008,9.752220,7.173800,1
3.944990,8.392259,2.279543,1
9.700286,9.562583,0.738079,1
7.749516,0.069681,1.059892,0
1.054637,5.048148,9.629986,0
0.818901,3.060180,9.278813,0
0.832398,0.192093,0.607298,0
9.376705,6.718789,9.779147,1
6.471010,6.952948,1.397129,1
5.345206,3.676672,6.683684,1
3.239255,7.421763,0.984843,1
7.491445,2.044735,9.213163,1
7.092884,8.843149,9.288245,1
1.903329,8.567059,8.359695,1
8.759151,8.966993,9.285419,1
5.685783,9.064566,1.103570,1
6.017513,2.500699,2.572793,0
6.177371,9.256476,6.408211,1
6.678240,7.393054,0.405395,0
9.437790,9.618559,2.715766,1
8.461708,2.004011,4.442457,1
0.571070,2.802153,3.100764,0
1.769147,2.386183,7.466078,1
1.450748,8.569649,9.611722,1
1.070347,2.184515,8.830981,1
1.440991,5.239193,6.664343,1
2.632247,7.069738,2.288915,1
6.688297,5.004681,8.600710,1
7.008692,3.043167,5.515041,0
5.845320,8.615806,6.909984,1
1.001988,4.376062,5.069396,1
2.945710,4.681118,9.920999,1
6.865633,8.751980,1.263775,1
3.991172,7.928119,6.425855,1
4.997857,8.714770,8.693456,1
3.719451,7.294165,6.836158,0
0.337332,2.351200,8.307906,1
0.967005,5.217890,3.797118,1
9.593952,8.866513,4.421730,1
3.547632,4.342728,6.555720,0
3.094708,7.819495,8.719888,1
5.747614,5.145743,3.709299,1
3.860513,2.402755,2.431624,0
9.696920,9.267782,8.308107,0
1.618982,6.616014,6.216904,1
1.833904,0.014021,4.554982,0
8.880535,8.976711,3.967518,1
3.319440,0.523237,2.841431,0
8.342732,1.561319,3.500027,0
6.707062,7.209326,4.835817,0
9.612082,7.267441,8.147538,1
6.535223,6.455646,9.343253,1
3.071659,5.560156,0.740194,0
5.574178,5.295176,6.333418,1
4.271887,0.300936,6.882880,0
0.824173,9.724311,4.005475,1
1.285630,7.505502,3.257252,1
4.714828,8.093069,8.560266,1
5.360510,6.707805,3.635910,1
3.163450,2.979163,0.049939,0
8.539320,0.790133,1.140673,0
6.085309,7.474091,8.568211,0
7.775027,5.451090,7.948523,1
5.175401,1.953997,7.766105,1
9.459498,1.023357,4.453723,0
9.116426,3.013989,8.501236,1
9.721793,2.137146,6.372669,0
5.116310,6.422608,9.120354,1
7.212742,0.261026,7.769127,0
7.735117,6.337338,3.655246,1
1.788428,1.603768,4.109343,0
3.557765,1.875449,3.424861,0
2.898806,7.878583,7.191590,1
0.892573,5.692826,6.492168,0
7.829972,2.864837,3.499610,0
9.287445,2.619963,6.601911,1
2.880990,4.371038,9.798237,0
0.708376,3.453483,6.126250,1
5.057251,0.235593,9.460634,1
2.111042,2.885495,1.632280,0
0.764078,8.823871,7.025079,1
4.516697,3.517247,2.271017,0
6.382084,5.770627,5.292952,1
8.390591,1.894863,2.169717,0
6.265901,1.967954,1.887686,0
5.421437,8.013936,9.471082,0
8.249529,8.931716,9.093705,0
1.817211,0.725985,5.370419,0
9.549856,2.395498,4.237940,0
5.912745,6.508957,6.413222,1
2.279584,1.706174,7.964359,0
3.601036,0.134075,1.941754,0
2.102029,3.829441,6.841215,1
1.843377,6.312296,8.002154,0
5.244012,7.095860,0.453477,0
7.821845,5.823895,9.642511,1
8.219394,3.880452,1.438254,0
0.389409,7.851476,6.426968,1
9.557650,4.391326,3.339167,0
4.525402,5.280922,3.025623,0
9.110363,9.866838,4.150898,0
6.179134,2.153052,1.046646,0
9.248912,1.500123,8.484367,1
7.324018,8.126880,4.442458,1
2.007331,5.880711,9.675550,1
3.732187,6.102518,5.065733,1
0.493844,8.404901,6.448522,1
3.685822,9.474145,1.646677,1
9.340982,5.797575,3.749924,1
7.950627,4.796570,6.943262,1
6.296693,5.427629,4.270296,1
3.554509,8.712753,9.164124,1
4.593464,8.839674,7.958580,1
4.942192,3.024312,1.615487,0
1.429213,8.064009,0.455283,0
7.538154,2.101960,7.911220,1
7.899535,1.661144,2.399254,0
6.457715,9.342515,3.049700,1
4.770145,7.319996,6.375120,1
6.032749,5.539244,3.886494,0
4.378918,1.845073,8.951863,1
4.869386,0.567351,4.757146,0
8.631360,5.212429,1.413634,0
7.314388,9.324854,3.048651,1
0.985998,5.447905,1.064085,0
4.790420,4.113785,0.198121,0
1.433781,6.573240,7.885219,1
2.112484,1.771713,8.092743,1
3.616786,7.044607,5.812511,1
7.611957,0.569657,4.784771,0
5.782085,6.198405,2.412831,0
5.523259,5.461483,8.310397,1
0.909387,9.374482,3.952970,1
3.488267,4.151090,5.260372,1
0.724330,3.145591,2.388579,0
4.917304,0.481322,9.328216,1
7.525928,5.140727,7.020263,1
5.710383,1.805034,1.381203,0
8.003439,3.794034,4.588942,0
9.255516,2.899338,0.035955,1
2.273820,3.988925,5.864710,1
8.140016,1.125083,0.684136,0
4.270674,3.072715,1.701160,0
3.554037,1.029376,7.722069,0
6.170102,4.742332,6.217851,1
6.547366,7.599053,3.372953,1
1.393087,7.961895,8.077503,0
0.861233,8.113459,0.813506,0
2.102384,6.678216,8.897140,0
7.803299,9.581276,9.106745,1
2.653990,0.807905,1.261951,0
1.837280,8.984019,7.287992,1
3.726351,3.505842,9.887867,0
1.104895,3.260820,4.824522,0
1.222714,2.902025,3.146585,0
1.015484,3.960092,5.218999,1
0.638308,4.116139,3.360267,0
3.697415,2.467012,0.515580,0
3.274917,1.777531,2.559432,0
0.761551,9.847424,3.119580,1
3.353265,3.007447,4.761619,0
6.268267,9.586141,6.956143,1
2.488166,0.102728,9.574928,1
4.062820,4.793928,6.621519,1
8.910068,9.981786,3.142735,1
2.448798,3.658315,8.958887,1
5.435846,1.518318,0.835913,0
1.365742,3.955492,0.685300,0
6.962939,5.446918,9.177168,1
5.033060,6.133311,0.722188,0
6.236039,0.297117,1.024876,1
5.091045,7.646395,4.999987,1
7.628181,8.142721,6.608594,0
1.801037,5.567481,5.800694,1
7.085799,6.636607,3.434281,1
0.592100,4.119580,3.170547,0
9.566499,2.347715,0.786246,0
8.481026,1.508434,2.120784,0
1.805550,3.145661,5.015924,0
0.792056,0.015910,0.897707,0
8.158631,7.506301,8.497216,1
3.073781,4.297911,7.196552,0
0.934518,0.630832,8.611121,1
4.750412,1.781669,9.081656,1
4.129384,9.867903,8.916470,1
1.376336,1.037254,7.327475,0
4.182915,2.343399,0.078481,0
2.359309,0.976188,3.395208,1
8.482490,1.892424,0.477609,0
6.190335,7.674160,1.715851,1
8.304993,0.326972,8.651470,0
2.108640,7.733127,7.372317,1
7.601029,6.288787,8.848434,1
7.326041,6.175909,2.159252,0
8.519307,2.237733,6.483927,1
3.213922,9.879135,1.396557,1
1.771559,1.874166,3.252681,0
9.548326,4.968533,5.086747,1
5.295505,3.738217,0.908725,0
1.471344,8.281042,3.642169,1
4.569829,2.490603,8.049740,1
8.666512,0.208991,3.404827,0
2.446724,9.888754,8.064436,1
9.767889,9.460993,7.357057,1
1.335159,0.609738,9.501342,0
5.578270,4.588089,8.736804,0
8.326306,9.645529,8.277920,1
7.926571,1.920089,8.870025,1
4.410693,6.919764,4.392270,1
7.128755,7.797097,0.263025,0
7.685851,8.327461,5.236125,1
7.788454,2.593182,8.993188,1
3.202920,8.494531,0.007098,0
3.082619,8.743902,9.654965,1
8.389431,7.932885,1.206576,1
9.852974,0.076600,8.812401,0
6.996364,3.204671,7.340872,1
1.001768,7.603897,3.700598,1
5.931358,8.936724,6.141359,1
1.529905,5.134547,2.843425,0
3.629077,2.850523,3.514015,0
1.594425,3.168980,8.120622,1
1.101865,9.327198,6.299858,0
9.403798,5.112259,5.218506,1
8.316930,2.559378,0.525282,0
0.163275,4.225880,8.006316,1
3.162603,4.147675,9.814446,1
9.282222,2.657871,9.425333,1
5.508395,2.939348,9.622996,1
6.108329,7.743618,7.086676,1
7.070816,3.386533,8.165033,1
8.498792,3.383540,2.874777,0
5.942918,3.400059,6.134419,1
7.625939,4.140736,2.200827,1
8.288411,2.015274,5.481050,0
4.673145,4.906384,0.481932,1
7.845732,0.104928,7.284359,0
7.848547,4.371035,1.164255,0
7.757568,9.329288,1.393977,1
2.712829,4.268754,3.072081,0
7.668813,9.206500,4.761940,1
3.347237,6.962768,6.083293,1
8.978042,1.564344,9.206281,1
6.470727,9.688213,3.832726,1
9.793141,1.117085,8.270521,1
5.488120,9.434775,2.561050,1
8.764065,3.955027,9.502048,1
